,Tract,County,Urban,Total_Population,Housing_Units,High_Share_Group,Total_Group_Quarters,Percent_Group_Quarters,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,Low_Income_Flag,Total_Poverty_Rate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,Total_Low_Income,Total_Kids,Total_Seniors,Total_White,Total_Black,Total_Asian,Total_NHOPI,Total_AIAN,Total_OMulti,Total_Hispanic,Total_No_Vehicle,Total_SNAP,Population_Size
3226,36081016100,Queens County,1,2377,783,0,0.0,0.0,0,0,0,0,0,1,14.0,67500.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0,478.0,209.0,1031.0,49.0,542.0,1.0,21.0,733.0,990.0,405.0,64.0,Medium Population
3227,36081016300,Queens County,1,4382,1692,0,0.0,0.0,0,0,0,0,0,1,25.0,33147.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.0,965.0,616.0,1647.0,1358.0,562.0,4.0,41.0,770.0,1821.0,1331.0,539.0,Large Population
3228,36081016400,Queens County,1,3313,860,0,10.0,0.3,0,0,0,0,0,0,10.2,79055.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119.0,792.0,297.0,251.0,1005.0,805.0,4.0,66.0,1182.0,498.0,154.0,126.0,Large Population
3229,36081016600,Queens County,1,3278,983,0,12.0,0.37,0,0,0,0,0,1,10.2,57701.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.0,714.0,324.0,410.0,646.0,885.0,8.0,67.0,1262.0,723.0,381.0,203.0,Large Population
3230,36081016800,Queens County,1,2684,769,0,10.0,0.37,0,0,0,0,0,0,14.8,85521.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.0,633.0,225.0,365.0,618.0,691.0,5.0,29.0,976.0,697.0,148.0,153.0,Medium Population
3231,36081016900,Queens County,1,5539,2383,0,0.0,0.0,0,0,0,0,0,1,6.6,58411.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.0,897.0,681.0,3205.0,115.0,1489.0,5.0,24.0,701.0,1266.0,1226.0,150.0,Large Population
3232,36081017000,Queens County,1,2600,738,0,8.0,0.31,0,0,0,0,0,1,11.6,69875.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.0,652.0,235.0,129.0,1215.0,521.0,7.0,44.0,684.0,265.0,174.0,116.0,Medium Population
3233,36081017100,Queens County,1,8,2,0,2.0,25.0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,Small Population
3234,36081017200,Queens County,1,2101,595,0,0.0,0.0,0,0,0,0,0,1,12.2,71833.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,501.0,212.0,122.0,847.0,349.0,11.0,64.0,708.0,352.0,83.0,144.0,Medium Population
3235,36081017400,Queens County,1,2244,665,0,23.0,1.02,0,0,0,0,0,0,12.0,75750.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,522.0,253.0,141.0,1140.0,275.0,1.0,73.0,614.0,408.0,139.0,99.0,Medium Population
3236,36081017600,Queens County,1,2143,619,0,9.0,0.42,0,0,0,0,0,1,13.7,57778.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.0,576.0,240.0,140.0,1113.0,309.0,10.0,40.0,531.0,315.0,183.0,90.0,Medium Population
3237,36081017800,Queens County,1,1925,569,0,0.0,0.0,0,0,0,0,0,1,10.7,67500.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.0,426.0,208.0,156.0,982.0,262.0,1.0,28.0,496.0,310.0,120.0,125.0,Medium Population
3238,36081017900,Queens County,1,1054,422,0,0.0,0.0,0,0,0,0,0,1,23.0,41563.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.0,179.0,119.0,493.0,20.0,308.0,0.0,16.0,217.0,423.0,280.0,34.0,Medium Population
3239,36081018000,Queens County,1,1090,328,0,0.0,0.0,0,0,0,0,0,1,19.4,59952.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,284.0,90.0,105.0,589.0,141.0,1.0,12.0,242.0,184.0,99.0,111.0,Medium Population
3240,36081018101,Queens County,1,4090,1675,0,1.0,0.02,0,0,0,0,0,1,16.9,59048.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.0,679.0,400.0,1975.0,98.0,1114.0,2.0,18.0,883.0,1472.0,1017.0,166.0,Large Population
3241,36081018102,Queens County,1,3928,1938,0,0.0,0.0,0,0,0,0,0,0,10.3,85000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.0,504.0,484.0,2322.0,101.0,1053.0,1.0,11.0,440.0,724.0,1209.0,52.0,Large Population
3242,36081018200,Queens County,1,2267,654,0,0.0,0.0,0,0,0,0,0,1,12.0,63661.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.0,581.0,204.0,127.0,1620.0,152.0,9.0,17.0,342.0,348.0,158.0,177.0,Medium Population
3243,36081018300,Queens County,1,6031,2653,0,5.0,0.08,0,0,0,0,0,0,11.3,73636.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.0,975.0,706.0,3262.0,127.0,1516.0,2.0,35.0,1089.0,1905.0,1595.0,205.0,Large Population
3244,36081018401,Queens County,1,2054,616,0,0.0,0.0,0,0,0,0,0,0,12.3,78199.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.0,600.0,224.0,52.0,1686.0,76.0,0.0,14.0,226.0,202.0,272.0,144.0,Medium Population
3245,36081018402,Queens County,1,2223,614,0,169.0,7.6,0,0,0,0,0,0,12.9,74779.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.0,497.0,229.0,67.0,1812.0,89.0,0.0,21.0,234.0,229.0,126.0,148.0,Medium Population
3246,36081018501,Queens County,1,3611,1608,0,0.0,0.0,0,0,0,0,0,1,18.0,68988.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.0,538.0,411.0,1989.0,142.0,807.0,1.0,29.0,643.0,1227.0,922.0,91.0,Large Population
3247,36081018502,Queens County,1,3633,1516,0,0.0,0.0,0,0,0,0,0,1,11.8,63548.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.0,604.0,391.0,1916.0,89.0,825.0,2.0,15.0,786.0,1174.0,1072.0,152.0,Large Population
3248,36081018600,Queens County,1,1623,476,0,6.0,0.37,0,0,0,0,0,0,12.6,76875.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.0,426.0,177.0,47.0,1316.0,92.0,1.0,14.0,153.0,159.0,83.0,97.0,Medium Population
3249,36081018700,Queens County,1,3088,1097,0,21.0,0.68,0,0,0,0,0,1,5.4,69000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939.0,597.0,343.0,1465.0,75.0,869.0,0.0,35.0,644.0,1096.0,491.0,67.0,Large Population
3250,36081018800,Queens County,1,1236,374,0,10.0,0.81,0,0,0,0,0,0,11.5,89097.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.0,305.0,133.0,35.0,957.0,75.0,0.0,15.0,154.0,142.0,54.0,54.0,Medium Population
3251,36081018900,Queens County,1,3492,1334,0,7.0,0.2,0,0,0,0,0,1,10.8,68750.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.0,605.0,448.0,1523.0,140.0,1094.0,0.0,22.0,713.0,1300.0,547.0,142.0,Large Population
3252,36081019000,Queens County,1,1969,592,0,0.0,0.0,0,0,0,0,0,0,3.8,88409.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.0,505.0,202.0,65.0,1496.0,80.0,0.0,20.0,308.0,205.0,120.0,58.0,Medium Population
3253,36081019200,Queens County,1,1914,603,0,0.0,0.0,0,0,0,0,0,0,4.8,77270.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.0,421.0,228.0,69.0,1407.0,174.0,6.0,44.0,214.0,229.0,126.0,100.0,Medium Population
3254,36081019400,Queens County,1,2628,785,0,0.0,0.0,0,0,0,0,0,0,9.9,74856.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0,653.0,298.0,109.0,1784.0,187.0,0.0,35.0,513.0,406.0,168.0,136.0,Medium Population
3255,36081019600,Queens County,1,2643,764,0,16.0,0.61,0,0,0,0,0,0,8.6,76920.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,763.0,220.0,163.0,1780.0,202.0,5.0,39.0,454.0,402.0,296.0,148.0,Medium Population
3256,36081019800,Queens County,1,2930,814,0,0.0,0.0,0,0,0,0,0,1,21.8,62865.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369.0,885.0,184.0,187.0,1740.0,325.0,14.0,28.0,636.0,601.0,327.0,162.0,Medium Population
3257,36081019900,Queens County,1,1028,212,0,415.0,40.37,0,1,0,0,0,1,12.7,34231.0,0,1,0,1,0,0,0,0,,617.0,,,283.0,,617.0,60.0,283.0,27.52,126.0,12.29,27.0,2.58,223.0,21.68,105.0,10.25,67.0,6.48,0.0,0.0,5.0,0.49,217.0,21.1,318.0,30.93,91.0,43.05,17.0,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,159.0,36.0,325.0,290.0,93.0,0.0,9.0,311.0,462.0,94.0,17.0,Medium Population
3258,36081020200,Queens County,1,1387,383,0,0.0,0.0,0,0,0,0,0,1,7.4,63068.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.0,328.0,141.0,59.0,813.0,165.0,6.0,32.0,312.0,242.0,88.0,116.0,Medium Population
3259,36081020400,Queens County,1,2098,603,0,14.0,0.67,0,0,0,0,0,1,18.6,58409.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.0,591.0,215.0,212.0,1063.0,321.0,3.0,36.0,463.0,531.0,253.0,166.0,Medium Population
3260,36081020500,Queens County,1,1202,365,0,7.0,0.58,0,0,0,0,0,1,9.1,59250.0,0,0,0,0,0,0,0,0,,48.0,,,17.0,,48.0,3.98,17.0,1.43,7.0,0.55,8.0,0.64,28.0,2.3,0.0,0.0,2.0,0.13,0.0,0.0,0.0,0.0,19.0,1.56,35.0,2.87,6.0,1.77,2.0,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,293.0,117.0,533.0,27.0,78.0,0.0,18.0,546.0,901.0,179.0,58.0,Medium Population
3261,36081020600,Queens County,1,1712,482,0,0.0,0.0,0,0,0,0,0,1,10.5,67112.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,454.0,126.0,352.0,522.0,208.0,13.0,44.0,573.0,618.0,163.0,64.0,Medium Population
3262,36081020800,Queens County,1,2539,702,0,15.0,0.59,0,0,0,0,0,1,13.5,72127.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.0,665.0,224.0,651.0,722.0,276.0,0.0,35.0,855.0,1106.0,135.0,91.0,Medium Population
3263,36081021200,Queens County,1,2754,704,0,238.0,8.64,0,0,0,0,0,1,32.1,40833.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.0,633.0,208.0,561.0,374.0,423.0,0.0,55.0,1341.0,1598.0,350.0,189.0,Medium Population
3264,36081021400,Queens County,1,6194,2090,0,0.0,0.0,0,0,0,0,0,1,28.6,59633.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478.0,1290.0,665.0,1803.0,697.0,1998.0,2.0,77.0,1617.0,2140.0,914.0,266.0,Large Population
3265,36081021600,Queens County,1,4016,1845,0,5.0,0.12,0,0,0,0,0,0,11.9,75547.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,628.0,554.0,1997.0,538.0,604.0,5.0,26.0,846.0,1314.0,927.0,184.0,Large Population
3266,36081021900,Queens County,1,7,3,0,0.0,0.0,0,0,0,0,0,0,0.0,,0,0,0,0,0,0,0,0,,1.0,,,0.0,,1.0,18.42,0.0,0.0,0.0,2.28,0.0,0.0,1.0,11.57,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Small Population
3267,36081022001,Queens County,1,6074,2709,0,291.0,4.79,0,0,0,0,0,0,12.9,73992.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.0,1086.0,715.0,3022.0,1012.0,1098.0,2.0,16.0,924.0,1817.0,1100.0,273.0,Large Population
3268,36081022002,Queens County,1,5569,2465,0,0.0,0.0,0,0,0,0,0,0,8.3,79574.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.0,965.0,789.0,2802.0,646.0,1302.0,4.0,26.0,789.0,1269.0,829.0,268.0,Large Population
3269,36081022900,Queens County,1,27,8,0,0.0,0.0,0,0,0,0,0,1,100.0,,0,0,0,0,0,0,0,0,,1.0,,,1.0,,1.0,5.01,1.0,5.01,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.01,1.0,5.01,0.0,5.64,0.0,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,8.0,1.0,12.0,0.0,0.0,0.0,0.0,15.0,26.0,10.0,10.0,Small Population
3270,36081023000,Queens County,1,1795,543,0,17.0,0.95,0,0,0,0,0,0,11.2,83542.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.0,347.0,296.0,770.0,115.0,521.0,0.0,11.0,378.0,491.0,65.0,35.0,Medium Population
3271,36081023200,Queens County,1,5090,1610,0,379.0,7.45,0,0,0,0,0,0,13.1,85688.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.0,1037.0,729.0,1617.0,765.0,1705.0,24.0,30.0,949.0,1235.0,512.0,202.0,Large Population
3272,36081023500,Queens County,1,8278,2541,0,0.0,0.0,0,0,0,0,0,1,15.4,49949.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.0,1829.0,662.0,2879.0,168.0,2255.0,4.0,145.0,2827.0,4987.0,1382.0,179.0,Large Population
3273,36081023600,Queens County,1,2638,708,0,6.0,0.23,0,0,0,0,0,1,12.3,56449.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.0,627.0,234.0,576.0,277.0,1107.0,0.0,41.0,637.0,971.0,444.0,137.0,Medium Population
3274,36081023800,Queens County,1,5101,1408,0,42.0,0.82,0,0,0,0,0,1,20.6,46000.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2647.0,1297.0,328.0,969.0,791.0,1428.0,42.0,97.0,1774.0,2553.0,940.0,271.0,Large Population
3275,36081024000,Queens County,1,5464,1599,0,192.0,3.51,0,0,0,0,0,1,17.9,45795.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3188.0,1269.0,448.0,1250.0,1060.0,749.0,5.0,87.0,2313.0,3200.0,1375.0,467.0,Large Population
3276,36081024300,Queens County,1,5440,1775,0,0.0,0.0,0,0,0,0,0,1,6.2,69268.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.0,1159.0,658.0,2610.0,102.0,1833.0,9.0,14.0,872.0,1925.0,430.0,193.0,Large Population
3277,36081024500,Queens County,1,4942,2057,0,14.0,0.28,0,0,0,0,0,0,7.4,74023.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232.0,834.0,966.0,2745.0,219.0,1172.0,2.0,40.0,764.0,1478.0,771.0,128.0,Large Population
3278,36081024700,Queens County,1,1509,493,0,0.0,0.0,0,0,0,0,0,0,7.8,75338.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.0,290.0,155.0,478.0,8.0,681.0,0.0,26.0,316.0,572.0,243.0,49.0,Medium Population
3279,36081024900,Queens County,1,5546,2099,0,208.0,3.75,0,0,0,0,0,1,8.9,60184.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.0,867.0,757.0,2049.0,99.0,2425.0,0.0,23.0,950.0,1425.0,996.0,84.0,Large Population
